Index	Radius	Angel
1	1.4142135381698608	2.3561944961547852
2	225.00889587402344	3.1327040195465088
3	321.498046875	-3.0450189113616943
4	323.39450073242187	3.0486931800842285
5	134.35772705078125	2.3456685543060303
6	97.005157470703125	1.5811052322387695
7	135.05924987792969	0.79063373804092407
8	225.28427124023437	0.14252479374408722
9	321.00155639648437	-0.0031152546871453524
10	226.41775512695312	-0.146269291639328
11	137.88763427734375	-2.3613226413726807
12	96.020828247070313	-1.5916266441345215
13	135.05924987792969	-0.79063373804092407

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
